Date,Open,High,Low,Close,Volume,Adj Close,,Adj Close 364 days ago,Diff with a year ago,Diff-percent
05/02/13,151.119995,152.240005,151.059998,151.759995,3219600,142.855288,07/02/12,124.467803,18.38749,0.147729
04/02/13,151.110001,151.339996,150.199997,150.369995,4015900,141.546849,06/02/12,122.744208,18.80264,0.153186
01/02/13,151.360001,152.179993,151.149994,152.029999,3408100,143.10945,03/02/12,122.476918,20.63253,0.168461
31/01/13,150.679993,151.130005,150.369995,150.460007,4654000,141.631579,02/02/12,121.453819,20.17776,0.166135
30/01/13,151.389999,151.699997,150.690002,150.860001,2929600,142.008103,01/02/12,121.472243,20.53586,0.169058
29/01/13,150.5,151.610001,150.440002,151.419998,2613000,142.535242,31/01/12,121.896236,20.63901,0.169316
28/01/13,151.089996,151.089996,150.279999,150.919998,3028300,142.06458,30/01/12,121.969975,20.09461,0.164750
25/01/13,150.669998,150.990005,150.210007,150.919998,3390400,142.06458,27/01/12,122.596731,19.46785,0.158796
24/01/13,149.910004,150.889999,149.759995,150.179993,3400000,141.367995,26/01/12,121.582858,19.78514,0.162730
23/01/13,149.899994,150.240005,149.610001,150.139999,2951300,141.330348,25/01/12,121.693459,19.63689,0.161364
22/01/13,149.100006,149.880005,148.729996,149.860001,2754400,141.066779,24/01/12,121.582858,19.48392,0.160252
18/01/13,148.720001,149.229996,148.179993,149.130005,2624000,140.379617,20/01/12,121.610508,18.76911,0.154338
17/01/13,148.419998,149.160004,147.479996,148.740005,4587200,140.012501,19/01/12,120.928437,19.08406,0.157813
16/01/13,147.490005,148.020004,147.350006,147.740005,4312800,139.071177,18/01/12,119.591959,19.47922,0.162881
15/01/13,147,147.929993,146.929993,147.800003,4831800,139.127654,17/01/12,119.361532,19.76612,0.165599
14/01/13,147.630005,147.800003,147.160004,147.740005,3663800,139.071177,16/01/12,119.822387,19.24879,0.160644
11/01/13,147.789993,147.869995,147.339996,147.869995,1771500,139.193539,13/01/12,119.536659,19.65688,0.164442
10/01/13,147.5,147.820007,146.699997,147.800003,3070100,139.127654,12/01/12,119.444482,19.68317,0.164789
09/01/13,146.580002,147.050003,146.380005,146.690002,2759100,138.082784,11/01/12,118.375295,19.70749,0.166483
08/01/13,146.440002,146.630005,145.729996,146.300003,3973900,137.715669,10/01/12,118.227832,19.48784,0.164833
07/01/13,146.589996,146.839996,146.160004,146.699997,1752000,138.092192,09/01/12,118.485909,19.60628,0.165474
04/01/13,146.690002,147.339996,146.410004,147.160004,3301800,138.525208,06/01/12,118.098793,20.42642,0.172960
03/01/13,146.699997,147.100006,146.070007,146.440002,4482400,137.847453,05/01/12,117.997404,19.85005,0.168224
02/01/13,145.850006,146.820007,145.460007,146.630005,4931200,138.026307,04/01/12,116.098675,21.92763,0.188871
31/12/12,140.399994,143.259995,140.240005,143.139999,6809200,134.741082,02/01/12,116.633269,18.10781,0.155254
28/12/12,141.369995,142.119995,140.610001,140.639999,4738300,132.387773,30/12/11,115.536431,16.85134,0.145853
27/12/12,142.520004,142.779999,140.619995,142.25,4358400,133.903304,29/12/11,116.946647,16.95666,0.144995
26/12/12,143.350006,143.410004,142.070007,142.389999,3224000,134.035089,28/12/11,116.872916,17.16217,0.146845
24/12/12,143.229996,143.270004,142.910004,143.059998,1836200,134.665774,26/12/11,115.951205,18.71457,0.161400
21/12/12,142.869995,143.800003,142.649994,143.509995,5715800,135.089367,23/12/11,114.799067,20.29030,0.176746
20/12/12,144.059998,144.830002,143.690002,144.830002,5159000,136.331921,22/12/11,114.61586,21.71606,0.189468
19/12/12,145.25,145.270004,143.960007,144.029999,4959000,135.57886,21/12/11,111.281448,24.29741,0.218342
18/12/12,144.619995,146.139999,144.410004,146.050003,5471200,136.604902,20/12/11,112.472305,24.13260,0.214565
17/12/12,143.100006,144.440002,143.050003,144.339996,5666900,135.005482,19/12/11,112.298254,22.70723,0.202205
14/12/12,142.940002,143.190002,142.479996,142.759995,3204000,133.527659,16/12/11,111.876873,21.65079,0.193523
13/12/12,144.050003,144.449997,142.889999,143.259995,4064500,133.995324,15/12/11,113.122698,20.87263,0.184513
12/12/12,144.630005,145.160004,143.949997,144.160004,5797400,134.837129,14/12/11,114.176154,20.66098,0.180957
11/12/12,143.690002,144.720001,143.610001,143.960007,6741600,134.650066,13/12/11,115.84336,18.80671,0.162346
10/12/12,142.839996,143.419998,142.75,143.130005,9889400,133.873741,12/12/11,113.965467,19.90827,0.174687
07/12/12,143.169998,143.270004,142.279999,143,6025500,133.752144,09/12/11,116.42963,17.32251,0.148781
06/12/12,141.990005,142.630005,141.759995,142.5,6309900,133.284479,08/12/11,116.06321,17.22127,0.148378
05/12/12,141.979996,142.740005,140.960007,142.059998,4380300,132.872931,07/12/11,115.999087,16.87384,0.145465
04/12/12,142.039993,142.449997,141.460007,141.800003,3461700,132.629751,06/12/11,114.817385,17.81237,0.155136
03/12/12,143.410004,143.539993,141.929993,142.039993,4010300,132.854221,05/12/11,114.835709,18.01851,0.156907
30/11/12,142.75,143.009995,142.25,142.710007,2624400,133.480904,02/12/11,114.872352,18.60855,0.161993
29/11/12,142.600006,143.110001,141.970001,142.710007,3443200,133.480904,01/12/11,110.356238,23.12467,0.209546
28/11/12,140.330002,142.130005,139.580002,142.009995,2919000,132.826162,30/11/11,109.962337,22.86383,0.207924
27/11/12,141.509995,141.970001,140.809998,140.929993,1971800,131.816004,29/11/11,106.847774,24.96823,0.233680
26/11/12,141.240005,141.779999,140.779999,141.779999,2865900,132.61104,28/11/11,107.113429,25.49761,0.238043
23/11/12,140.729996,141.960007,140.610001,141.830002,1789000,132.65781,25/11/11,109.531794,23.12602,0.211135
21/11/12,139.860001,140.130005,139.619995,140.080002,4304800,131.020983,23/11/11,109.9715,21.04948,0.191409
20/11/12,139.490005,139.979996,138.660004,139.789993,2072600,130.749729,22/11/11,112.069242,18.68049,0.166687
19/11/12,138.470001,139.740005,138.389999,139.740005,3735900,130.702974,21/11/11,112.215813,18.48716,0.164746
16/11/12,136.399994,137.179993,135.25,136.839996,4330300,127.990509,18/11/11,114.02959,13.96092,0.122432
15/11/12,136.520004,137.039993,135.710007,136.279999,2905500,127.466727,17/11/11,115.953288,11.51344,0.099294
14/11/12,138.800003,138.970001,136.169998,136.580002,3405200,127.747329,16/11/11,115.312051,12.43528,0.107840
13/11/12,138.080002,139.809998,137.929993,138.320007,2777100,129.374808,15/11/11,116.42963,12.94518,0.111185
12/11/12,139.149994,139.380005,138.529999,138.869995,2144200,129.889227,14/11/11,114.295238,15.59399,0.136436
09/11/12,138.190002,140.020004,138.110001,138.600006,4112500,129.636699,11/11/11,113.195984,16.44072,0.145241
08/11/12,140.279999,140.970001,138.529999,138.580002,6391100,129.617988,10/11/11,117.528891,12.08910,0.102861
07/11/12,142.259995,142.259995,139.639999,140.25,4675900,131.179987,09/11/11,116.017411,15.16258,0.130692
06/11/12,142.869995,144.089996,142.729996,143.509995,2637100,134.229157,08/11/11,115.312051,18.91711,0.164051
05/11/12,141.929993,142.729996,141.5,142.410004,1818100,133.200303,07/11/11,116.026574,17.17373,0.148015
02/11/12,144.279999,144.279999,142,142.100006,3895300,132.910353,04/11/11,113.947142,18.96321,0.166421
01/11/12,142.229996,143.589996,142.110001,143.460007,10818100,134.182402,03/11/11,112.17917,22.00323,0.196144
31/10/12,142.449997,142.619995,141.25,141.479996,4116100,132.330439,02/11/11,115.238772,17.09167,0.148315
26/10/12,141.929993,142.410004,140.970001,141.929993,2126200,132.751334,28/10/11,118.215927,14.53541,0.122956
25/10/12,142.619995,142.850006,141.169998,142.020004,4366500,132.835525,27/10/11,118.225082,14.61044,0.123582
24/10/12,142.490005,142.679993,141.380005,141.589996,2070000,132.433325,26/10/11,114.27692,18.15641,0.158881
23/10/12,142.479996,142.630005,141.419998,141.949997,2739700,132.770045,25/10/11,113.131861,19.63818,0.173587
22/10/12,143.759995,144.25,142.860001,144.020004,2758500,134.706184,24/10/11,115.376174,19.33001,0.167539
19/10/12,146.160004,146.160004,143.639999,143.860001,2701400,134.556528,21/10/11,113.892182,20.66435,0.181438
18/10/12,146.449997,147.130005,145.940002,146.470001,4497700,136.997739,20/10/11,111.84023,25.15751,0.224941
17/10/12,146.259995,146.929993,146.009995,146.779999,2008200,137.287689,19/10/11,111.308928,25.97876,0.233393
16/10/12,145.360001,146.240005,145.25,146.199997,2968100,136.745196,18/10/11,112.728797,24.01640,0.213046
15/10/12,143.820007,144.809998,143.369995,144.600006,1666600,135.248677,17/10/11,110.530289,24.71839,0.223635
12/10/12,144.039993,144.529999,143.179993,143.410004,2120900,134.135632,14/10/11,112.618876,21.51676,0.191058
11/10/12,144.880005,145.080002,143.949997,144.020004,2744700,134.706184,13/10/11,110.722658,23.98353,0.216609
10/10/12,144.779999,144.889999,143.679993,143.929993,3563300,134.621993,12/10/11,110.905865,23.71613,0.213840
09/10/12,146.119995,146.240005,144.75,144.839996,3065700,135.473147,11/10/11,109.99898,25.47417,0.231585
08/10/12,146.179993,146.479996,145.919998,146.220001,995500,136.763906,10/10/11,109.907377,26.85653,0.244356
05/10/12,147.5,147.759995,146.309998,146.699997,2129500,137.212861,07/10/11,106.325628,30.88723,0.290497
04/10/12,146.229996,146.919998,146.050003,146.809998,2775700,137.315747,06/10/11,107.085949,30.22980,0.282295
03/10/12,145.509995,146.020004,144.720001,145.660004,2433800,136.240124,05/10/11,105.162251,31.07787,0.295523
02/10/12,145.5,145.729996,144.429993,145.130005,2863900,135.7444,04/10/11,103.110299,32.63410,0.316497
01/10/12,145.139999,146.289993,144.610001,144.919998,13883000,135.547975,03/10/11,101.003394,34.54458,0.342014
28/09/12,144.690002,145.149994,144.059998,144.399994,5039300,135.061599,30/09/11,104.145437,30.91616,0.296856
27/09/12,144.490005,145.570007,144.100006,145.309998,2241400,135.912753,29/09/11,106.692048,29.22071,0.273879
26/09/12,144.669998,144.699997,143.539993,143.929993,2314700,134.621993,28/09/11,105.766838,28.85516,0.272819
25/09/12,146.580002,146.839996,144.669998,144.759995,3883200,135.398319,27/09/11,108.011159,27.38716,0.253559
24/09/12,146.580002,147.380005,146.460007,147.020004,4001100,136.765778,26/09/11,106.801969,29.96381,0.280555
21/09/12,148.070007,148.080002,147.169998,147.169998,2471400,136.90531,23/09/11,104.227883,32.67743,0.313519
20/09/12,146.630005,147.429993,146.259995,147.330002,2822600,137.054154,22/09/11,103.735941,33.31821,0.321183
19/09/12,147.419998,147.809998,147.059998,147.389999,4027100,137.109967,21/09/11,107.006439,30.10353,0.281324
18/09/12,147.119995,147.429993,146.880005,147.279999,5051000,137.007639,20/09/11,110.431813,26.57583,0.240654
17/09/12,147.570007,147.820007,147,147.419998,1742800,137.137873,19/09/11,110.559353,26.57852,0.240400
14/09/12,147.479996,148.740005,147.389999,147.880005,4585800,137.565796,16/09/11,111.643449,25.92235,0.232189
13/09/12,144.979996,147.660004,144.770004,147.330002,4307200,137.054154,15/09/11,110.987525,26.06663,0.234861
12/09/12,145,145.149994,144.5,145.039993,2398000,134.923867,14/09/11,109.019755,25.90411,0.237609
11/09/12,144.210007,144.960007,144.160004,144.460007,2265200,134.384333,13/09/11,107.507493,26.87684,0.250000
10/09/12,144.770004,145.029999,144.070007,144.100006,1958100,134.049441,12/09/11,106.642036,27.40741,0.257004
07/09/12,144.610001,145,144.490005,145,3132600,134.886663,09/09/11,105.913238,28.97343,0.273558
06/09/12,142.360001,144.369995,142.330002,144.350006,2754500,134.282005,08/09/11,108.819333,25.46267,0.233990
05/09/12,141.669998,142.020004,141.199997,141.479996,3378500,131.612169,07/09/11,109.93987,21.67230,0.197129
04/09/12,141.630005,142.029999,140.710007,141.279999,12818000,131.426122,06/09/11,106.942669,24.48345,0.228940
31/08/12,141.860001,142.399994,140.929993,141.880005,4672400,131.984279,02/09/11,107.698803,24.28548,0.225494
30/08/12,141.479996,141.509995,140.770004,141.080002,2324900,131.240074,01/09/11,110.586682,20.65339,0.186762
29/08/12,142.130005,142.479996,141.720001,142.100006,2054400,132.188936,31/08/11,111.725436,20.46350,0.183159
28/08/12,141.770004,142.419998,141.5,141.960007,1483800,132.058701,30/08/11,111.178835,20.87987,0.187804
27/08/12,142.490005,142.660004,141.919998,142.110001,1622100,132.198233,29/08/11,110.951084,21.24715,0.191500
24/08/12,140.869995,142.389999,140.789993,142.169998,2752000,132.254046,26/08/11,107.881001,24.37305,0.225925
23/08/12,142.039993,142.059998,141.039993,141.259995,2238500,131.407512,25/08/11,106.27764,25.12987,0.236455
22/08/12,141.979996,142.619995,141.660004,142.399994,2787600,132.468,24/08/11,107.962995,24.50501,0.226976
21/08/12,143.119995,143.669998,142.029999,142.369995,2576300,132.440094,23/08/11,106.432509,26.00759,0.244358
20/08/12,142.589996,142.830002,142.179993,142.830002,2412200,132.868016,22/08/11,103.052688,29.81533,0.289321
17/08/12,142.809998,142.889999,142.440002,142.789993,2361800,132.830798,19/08/11,103.052688,29.77811,0.288960
16/08/12,141.740005,142.740005,141.389999,142.559998,2476500,132.616844,18/08/11,104.62872,27.98812,0.267499
15/08/12,141.220001,141.75,141.139999,141.559998,1510300,131.686591,17/08/11,109.438816,22.24778,0.203290
14/08/12,141.869995,141.960007,140.949997,141.399994,1957700,131.537747,16/08/11,109.3295,22.20825,0.203131
13/08/12,141.199997,141.410004,140.610001,141.320007,2452900,131.46334,15/08/11,110.25872,21.20462,0.192317
10/08/12,140.639999,141.470001,140.380005,141.380005,2340100,131.519152,12/08/11,108.026765,23.49239,0.217468
09/08/12,140.839996,141.440002,140.720001,141.199997,1429400,131.3517,11/08/11,107.29796,24.05374,0.224177
08/08/12,140.389999,141.220001,140.369995,141.110001,2544300,131.26798,10/08/11,102.578963,28.68902,0.279677
07/08/12,140.770004,141.479996,140.729996,140.910004,2064900,131.081933,09/08/11,107.890113,23.19182,0.214958
06/08/12,140.279999,140.720001,140.119995,140.199997,2727400,130.421447,08/08/11,102.606292,27.81516,0.271086
03/08/12,139.149994,140.190002,139.059998,139.869995,15986900,130.114462,05/08/11,109.71212,20.40234,0.185963
02/08/12,137.149994,138.100006,136.149994,137.199997,2773400,127.630688,04/08/11,109.930758,17.69993,0.161010
01/08/12,139.270004,139.289993,137.970001,138.160004,3811400,128.523737,03/08/11,115.378561,13.14518,0.113931
31/07/12,139.039993,139.429993,138.429993,138.449997,4953800,128.793504,02/08/11,114.777295,14.01621,0.122117
30/07/12,139.070007,139.880005,138.820007,139.240005,2410900,129.528412,01/08/11,117.701615,11.82680,0.100481
27/07/12,137.419998,139.619995,137.210007,139.330002,6071600,129.612131,29/07/11,118.257327,11.35480,0.096018
26/07/12,136.429993,136.990005,135.809998,136.669998,5517200,127.137655,28/07/11,119.049896,8.08776,0.067936
25/07/12,134.75,135.100006,133.789993,134.490005,3134700,125.109711,27/07/11,119.414305,5.69541,0.047695
24/07/12,135.720001,135.789993,133.580002,134.539993,2750100,125.156212,26/07/11,121.892235,3.26398,0.026778
23/07/12,135,136,134.389999,135.669998,4559800,126.207402,25/07/11,122.384171,3.82323,0.031240
20/07/12,137.5,137.720001,136.880005,137.009995,3181500,127.453938,22/07/11,123.030989,4.42295,0.035950
19/07/12,138.190002,138.740005,137.770004,138.289993,3149300,128.64466,21/07/11,122.949002,5.69566,0.046325
18/07/12,136.600006,138.179993,136.520004,138.009995,3208000,128.384191,20/07/11,121.29097,7.09322,0.058481
17/07/12,136.539993,137.190002,135.100006,136.899994,6099000,127.351609,19/07/11,121.354747,5.99686,0.049416
16/07/12,135.929993,136.369995,135.479996,135.979996,2674200,126.495779,18/07/11,119.359647,7.13613,0.059787
13/07/12,134.380005,136.429993,134.360001,136.300003,3820100,126.793466,15/07/11,120.39819,6.39528,0.053118
12/07/12,133.880005,134.639999,133.130005,134.020004,2533000,124.672491,14/07/11,119.714938,4.95755,0.041411
11/07/12,134.75,135.139999,133.929993,134.639999,6654000,125.249243,13/07/11,120.553059,4.69618,0.038955
10/07/12,136.559998,136.759995,134.220001,134.690002,2495100,125.295759,12/07/11,120.124887,5.17087,0.043046
09/07/12,135.949997,136.100006,135.25,135.839996,3731900,126.365544,11/07/11,120.698823,5.66672,0.046949
06/07/12,136.009995,136.309998,135.399994,135.949997,4103500,126.467872,08/07/11,122.848791,3.61908,0.029460
05/07/12,137.479996,137.949997,136.850006,137.339996,3758000,127.760923,07/07/11,123.805334,3.95559,0.031950
03/07/12,137.050003,138.050003,136.899994,137.970001,2943800,128.346987,05/07/11,122.457053,5.88993,0.048098
02/07/12,137.009995,137.190002,136.080002,137.039993,9686500,127.481844,04/07/11,122.347737,5.13411,0.041963
29/06/12,135.779999,136.759995,135.389999,136.75,5740800,127.212077,01/07/11,122.39329,4.81879,0.039371
28/06/12,132.75,133.509995,131.820007,133.389999,3714200,124.086427,30/06/11,120.635046,3.45138,0.028610
27/06/12,132.940002,133.940002,132.850006,133.710007,3231000,124.384115,29/06/11,119.541845,4.84227,0.040507
26/06/12,132.199997,132.899994,131.470001,132.460007,2464600,123.221299,28/06/11,118.457749,4.76355,0.040213
25/06/12,132.580002,132.630005,131.380005,131.779999,3519100,122.588719,27/06/11,116.936375,5.65234,0.048337
22/06/12,133.679993,134.240005,133.160004,133.960007,3741500,124.616678,24/06/11,115.961602,8.65508,0.074637
21/06/12,136.190002,136.320007,132.869995,133.020004,5056500,123.742238,23/06/11,117.291666,6.45057,0.054996
20/06/12,136.289993,136.639999,135,135.990005,3535500,126.50509,22/06/11,117.615077,8.89001,0.075586
19/06/12,135.619995,136.779999,135.460007,136.270004,2559400,126.76556,21/06/11,118.331407,8.43415,0.071276
18/06/12,134.759995,135.889999,134.460007,135.509995,3275400,125.46413,20/06/11,116.780851,8.68328,0.074355
15/06/12,134.550003,135.410004,134.270004,135.199997,4882500,125.177114,17/06/11,116.146126,9.03099,0.077755
14/06/12,132.820007,134.470001,132.449997,133.919998,3932300,123.992006,16/06/11,115.774361,8.21765,0.070980
13/06/12,132.970001,133.809998,132.100006,132.570007,2060000,122.742095,15/06/11,115.565804,7.17629,0.062097
12/06/12,132.229996,133.470001,131.619995,133.470001,3935700,123.575369,14/06/11,117.651341,5.92403,0.050352
11/06/12,134.679993,134.720001,131.75,132.539993,4924000,122.714306,13/06/11,116.191467,6.52284,0.056139
08/06/12,132.160004,133.580002,131.740005,133.520004,2502700,123.621665,10/06/11,116.100786,7.52088,0.064779
07/06/12,133.929993,133.979996,132.240005,132.529999,2530300,122.705052,09/06/11,117.714821,4.99023,0.042393
06/06/12,130.410004,132.490005,130.380005,132.360001,5162000,122.547657,08/06/11,116.835268,5.71239,0.048893
05/06/12,128.279999,129.679993,128.210007,129.330002,3381900,119.742283,07/06/11,117.315847,2.42644,0.020683
04/06/12,128.830002,129.169998,127.57,128.600006,3283300,119.066405,06/06/11,117.424653,1.64175,0.013981
01/06/12,129.880005,130.289993,128.619995,128.759995,7951400,119.214533,03/06/11,118.675978,0.53856,0.004538
31/05/12,132.149994,132.889999,130.800003,131.850006,8630500,122.07547,02/06/11,119.836622,2.23885,0.018683
30/05/12,133.020004,133.059998,131.940002,132.190002,2277100,122.390261,01/06/11,119.990769,2.39949,0.019997
29/05/12,133.649994,134.380005,133.220001,134.149994,2142000,124.204951,31/05/11,122.692892,1.51206,0.012324
25/05/12,132.940002,133.289993,132.25,132.559998,2333500,122.732827,27/05/11,121.505046,1.22778,0.010105
24/05/12,133.110001,133.270004,131.869995,132.839996,2878700,122.992069,26/05/11,121.015405,1.97666,0.016334
23/05/12,131.710007,132.899994,130.460007,132.740005,2535700,122.899491,25/05/11,120.426007,2.47348,0.020539
22/05/12,132.75,133.679993,131.779999,132.660004,2705400,122.82542,24/05/11,120.072373,2.75305,0.022928
21/05/12,130.580002,132.470001,130.389999,132.429993,3576300,122.61246,23/05/11,120.117714,2.49475,0.020769
18/05/12,131.830002,132.050003,130,130.220001,3863700,120.566304,20/05/11,121.586651,-1.02035,-0.008392
17/05/12,133.309998,133.470001,131.25,131.350006,3900400,121.612537,19/05/11,122.493405,-0.88087,-0.007191
16/05/12,134.389999,135,133.270004,133.330002,5452300,123.445748,18/05/11,122.257654,1.18809,0.009718
15/05/12,134.479996,135.270004,133.600006,133.830002,4584100,123.908681,17/05/11,121.151413,2.75727,0.022759
14/05/12,134.789993,135.490005,134.360001,134.619995,4576900,124.64011,16/05/11,121.178614,3.46150,0.028565
11/05/12,135.649994,137.350006,135.600006,136.029999,3111800,125.945584,13/05/11,121.958423,3.98716,0.032693
10/05/12,137.149994,137.309998,136.210007,136.490005,2350600,126.371489,12/05/11,122.883316,3.48817,0.028386
09/05/12,135.580002,137.080002,134.960007,136.169998,4400000,126.075205,11/05/11,122.348321,3.72688,0.030461
08/05/12,136.75,137.25,135.399994,136.990005,3123600,126.834422,10/05/11,123.626847,3.20758,0.025946
07/05/12,136.990005,138.039993,136.919998,137.550003,1929300,127.352905,09/05/11,122.575009,4.77790,0.038979
04/05/12,139.029999,139.149994,137.419998,137.490005,2153100,127.297355,06/05/11,122.058167,5.23919,0.042924
03/05/12,140.850006,140.940002,139.490005,139.789993,2236100,129.426836,05/05/11,121.622929,7.80391,0.064165
02/05/12,140.380005,140.960007,139.949997,140.839996,2097600,130.398999,04/05/11,122.66569,7.73331,0.063044
01/05/12,140.259995,142.169998,140.139999,141.210007,7853100,130.741579,03/05/11,123.49084,7.25074,0.058715
30/04/12,140.619995,140.720001,140,140.279999,4696400,129.880516,02/05/11,123.980481,5.90004,0.047588
27/04/12,141.110001,141.289993,140.320007,140.910004,3280500,130.463816,29/04/11,124.170905,6.29291,0.050679
26/04/12,139.399994,140.820007,139.309998,140.660004,2448100,130.23235,28/04/11,123.835411,6.39694,0.051657
25/04/12,139.160004,139.729996,139.039993,139.729996,3061800,129.371287,27/04/11,123.409235,5.96205,0.048311
24/04/12,137.429993,138.139999,137.320007,137.789993,2274300,127.575104,26/04/11,122.62035,4.95475,0.040407
23/04/12,137.039993,137.389999,136.429993,137.279999,2467600,127.102917,25/04/11,121.60479,5.49813,0.045213
20/04/12,138.820007,139.330002,138.380005,138.399994,1830600,128.139883,22/04/11,121.695471,6.44441,0.052955
19/04/12,139.110001,139.630005,137.559998,138.279999,3737000,128.028783,21/04/11,121.160475,6.86831,0.056688
18/04/12,138.979996,139.559998,138.880005,139.110001,2619400,128.797254,20/04/11,119.437648,9.35961,0.078364
17/04/12,138.320007,139.839996,138.199997,139.529999,2321900,129.186116,19/04/11,118.784784,10.40133,0.087565
16/04/12,138.339996,138.509995,137.059998,137.479996,3727200,127.288088,18/04/11,120.199318,7.08877,0.058975
13/04/12,138.949997,138.960007,137.5,137.589996,2475300,127.389933,15/04/11,119.682476,7.70746,0.064399
12/04/12,137.630005,139.389999,137.539993,139.300003,3273400,128.973171,14/04/11,119.582732,9.39044,0.078527
11/04/12,137.800003,138.039993,137.25,137.339996,4425000,127.158467,13/04/11,119.591795,7.56667,0.063271
10/04/12,138.429993,138.830002,136.25,136.399994,5502200,126.28815,12/04/11,120.516688,5.77146,0.047889
09/04/12,138.539993,139.270004,138.330002,138.690002,2505000,128.408392,11/04/11,120.870321,7.53807,0.062365
05/04/12,139.910004,140.690002,139.759995,140.300003,2419700,129.899037,07/04/11,121.305559,8.59348,0.070842
04/04/12,140.679993,140.830002,139.850006,140.270004,4599300,129.871262,06/04/11,121.586651,8.28461,0.068138
03/04/12,142.130005,142.369995,140.929993,141.779999,3087100,131.269315,05/04/11,121.187677,10.08164,0.083190
02/04/12,141.119995,142.710007,140.880005,142.320007,3088000,131.769291,04/04/11,121.323698,10.44559,0.086097
30/03/12,141.429993,141.559998,140.550003,141.210007,2182200,130.741579,01/04/11,121.151413,9.59017,0.079159
29/03/12,140.110001,140.910004,139.589996,140.710007,3240500,130.278646,31/03/11,120.607355,9.67129,0.080188
28/03/12,141.610001,141.820007,140.130005,141,3458600,130.547141,30/03/11,120.77964,9.76750,0.080870
27/03/12,142.229996,142.330002,141.589996,141.669998,2273800,131.167469,29/03/11,119.990769,11.17670,0.093146
26/03/12,141.119995,142.059998,141.110001,142.059998,2298800,131.528557,28/03/11,119.183758,12.34480,0.103578
23/03/12,140.470001,140.919998,139.669998,140.809998,2874200,129.786077,25/03/11,119.446711,10.33937,0.086560
22/03/12,140.300003,140.649994,139.869995,140.330002,6018200,129.34366,24/03/11,119.093984,10.24968,0.086064
21/03/12,141.619995,141.779999,141.050003,141.300003,2712800,130.23772,23/03/11,117.94763,12.29009,0.104200
20/03/12,141.169998,141.740005,140.770004,141.559998,2766900,130.47736,22/03/11,117.62268,12.85468,0.109287
19/03/12,141.360001,142.410004,141.229996,141.990005,3033500,130.873703,21/03/11,118.0379,12.83580,0.108743
16/03/12,141.470001,141.589996,141.130005,141.410004,2734500,130.339109,18/03/11,116.241646,14.09746,0.121277
15/03/12,140.610001,141.270004,140.270004,141.220001,2929300,130.163982,17/03/11,115.781306,14.38268,0.124223
14/03/12,140.630005,140.949997,139.990005,140.380005,2524000,129.389748,16/03/11,114.337081,15.05267,0.131652
13/03/12,138.830002,140.610001,138.589996,140.559998,3898600,129.55565,15/03/11,116.521462,13.03419,0.111861
12/03/12,138.039993,138.240005,137.580002,138.070007,2607600,127.260599,14/03/11,117.830283,9.43032,0.080033
09/03/12,137.809998,138.410004,137.630005,138.050003,2609700,127.242161,11/03/11,118.624608,8.61755,0.072646
08/03/12,137.009995,137.800003,136.720001,137.509995,2587000,126.744429,10/03/11,117.740028,9.00440,0.076477
07/03/12,135.550003,136.389999,135.399994,136.169998,2556000,125.50934,09/03/11,119.93343,5.57591,0.046492
06/03/12,135.830002,135.889999,134.839996,135.160004,4195300,124.578418,08/03/11,120.086877,4.49154,0.037402
05/03/12,137.529999,137.679993,136.779999,137.279999,2560000,126.53244,07/03/11,119.11204,7.42040,0.062298
02/03/12,138.169998,138.300003,137.490005,137.850006,2574000,127.057821,04/03/11,120.014678,7.04314,0.058686
01/03/12,137.770004,138.479996,137.610001,138.210007,8581300,127.389638,03/03/11,120.881202,6.50844,0.053842
29/02/12,138.25,138.669998,137.199997,137.320007,4909900,126.569316,02/03/11,118.832211,7.73711,0.065109
28/02/12,137.699997,138.139999,137.410004,138.050003,2770400,127.242161,01/03/11,118.642665,8.59950,0.072482
27/02/12,136.509995,138,136.270004,137.669998,3529300,126.891906,28/02/11,120.610408,6.28150,0.052081
24/02/12,137.389999,137.679993,137.119995,137.369995,2198600,126.61539,25/02/11,119.852196,6.76319,0.056429
23/02/12,136.429993,137.210007,135.970001,137.139999,7394300,126.403401,24/02/11,118.642665,7.76074,0.065413
22/02/12,136.720001,137.020004,136.270004,136.490005,3120800,125.804294,23/02/11,118.714878,7.08942,0.059718
21/02/12,137.229996,137.529999,136.520004,136.949997,3343700,126.228273,22/02/11,119.464068,6.76421,0.056621
17/02/12,137,137.059998,136.440002,136.850006,3421400,126.136111,18/02/11,121.892151,4.24396,0.034817
16/02/12,135.050003,136.639999,134.809998,136.520004,3282700,125.831945,17/02/11,121.639414,4.19253,0.034467
15/02/12,136.110001,136.440002,134.770004,135.070007,6286600,124.495467,16/02/11,121.23323,3.26224,0.026909
14/02/12,135.389999,135.729996,134.729996,135.669998,3426800,125.048485,15/02/11,120.502096,4.54639,0.037729
13/02/12,135.779999,135.990005,135.210007,135.820007,2039300,125.18675,14/02/11,120.87218,4.31457,0.035695
10/02/12,134.649994,134.940002,134.320007,134.880005,2316800,124.32034,11/02/11,120.592365,3.72798,0.030914
09/02/12,135.899994,136.050003,135.039993,135.820007,4540000,125.18675,10/02/11,119.888309,5.29844,0.044195
08/02/12,135.350006,135.690002,134.770004,135.630005,2692700,125.011623,09/02/11,119.834139,5.17748,0.043205
07/02/12,134.660004,135.479996,134.119995,135.229996,2212800,124.64293,08/02/11,120.141046,4.50188,0.037472
