Date,Open,High,Low,Close,Volume,Adj Close,,Adj Close 364 days ago,Diff with a year ago,Diff-percent
17/03/15,207.690002,208.419998,206.979996,207.960007,94510400,203.755419,18/03/14,180.341928,23.41349,0.129828
16/03/15,206.710007,208.690002,205.860001,208.580002,136099200,204.362879,17/03/14,179.063792,25.29909,0.141285
13/03/15,206.770004,207.929993,204.580002,205.830002,162410900,201.668479,14/03/14,177.458918,24.20956,0.136423
12/03/15,205.259995,207.179993,205.199997,207.100006,93993500,202.912806,13/03/14,177.958629,24.95418,0.140225
11/03/15,205.289993,205.5,204.399994,204.5,110145700,200.365367,12/03/14,179.976742,20.38863,0.113285
10/03/15,206.710007,206.809998,204.929993,204.979996,157121300,200.835658,11/03/14,179.928689,20.90697,0.116196
09/03/15,207.740005,208.789993,207.550003,208.360001,89818900,204.147325,10/03/14,180.82243,23.32490,0.128993
06/03/15,209.419998,209.940002,207.100006,207.5,188128000,203.304712,07/03/14,180.918522,22.38619,0.123736
05/03/15,210.619995,210.800003,209.850006,210.460007,76873000,206.204873,06/03/14,180.841639,25.36323,0.140251
04/03/15,210.399994,210.490005,209.059998,210.229996,114497200,205.979512,05/03/14,180.428415,25.55110,0.141613
03/03/15,211.470001,212.050003,210.080002,211.119995,110325800,206.851518,04/03/14,180.265046,26.58647,0.147485
02/03/15,210.779999,212.059998,210.720001,211.990005,87491400,207.703938,03/03/14,177.766431,29.93751,0.168409
27/02/15,211.259995,211.580002,210.600006,210.660004,108076000,206.400826,28/02/14,179.025343,27.37548,0.152914
26/02/15,211.520004,211.710007,210.649994,211.380005,72697900,207.10627,27/02/14,178.573685,28.53259,0.159780
25/02/15,211.660004,212.240005,211.220001,211.630005,73061700,207.351216,26/02/14,177.641511,29.70971,0.167245
24/02/15,211.119995,212.050003,210.759995,211.809998,72472300,207.527569,25/02/14,177.631891,29.89568,0.168301
23/02/15,210.940002,211.210007,210.479996,211.210007,74411100,206.939709,24/02/14,177.699168,29.24054,0.164551
20/02/15,209.479996,211.330002,208.729996,211.240005,140896400,206.969102,21/02/14,176.718941,30.25016,0.171177
19/02/15,209.410004,210.419998,209.240005,209.979996,91462500,205.734567,20/02/14,176.920758,28.81381,0.162863
18/02/15,209.660004,210.220001,209.339996,210.130005,80652900,205.881543,19/02/14,175.882872,29.99867,0.170561
17/02/15,209.399994,210.320007,209.100006,210.110001,76968200,205.861943,18/02/14,177.055298,28.80665,0.162699
13/02/15,209.070007,209.839996,208.759995,209.779999,93670400,205.538614,14/02/14,176.843876,28.69474,0.162260
12/02/15,207.889999,208.990005,206.970001,208.919998,97545900,204.696001,13/02/14,175.873253,28.82275,0.163884
11/02/15,206.610001,207.449997,205.830002,206.929993,91087800,202.74623,12/02/14,174.969922,27.77631,0.158749
10/02/15,205.880005,207.119995,204.679993,206.809998,96164200,202.628661,11/02/14,174.88342,27.74524,0.158650
09/02/15,204.770004,205.639999,204.139999,204.630005,87219000,200.492744,10/02/14,172.990242,27.50250,0.158983
06/02/15,206.559998,207.240005,204.919998,205.550003,125672000,201.394141,07/02/14,172.673109,28.72103,0.166332
05/02/15,204.860001,206.300003,204.770004,206.119995,97953200,201.952609,06/02/14,170.558905,31.39370,0.184064
04/02/15,203.919998,205.380005,203.509995,204.059998,134306700,199.934261,05/02/14,168.338989,31.59527,0.187688
03/02/15,203,204.850006,202.550003,204.839996,124212900,200.698489,04/02/14,168.550411,32.14808,0.190733
02/02/15,200.050003,202.029999,197.860001,201.919998,163107000,197.837529,03/02/14,167.377985,30.45954,0.181981
30/01/15,200.570007,202.169998,199.130005,199.449997,197729700,195.417466,31/01/14,171.231604,24.18586,0.141246
29/01/15,200.380005,202.300003,198.679993,201.990005,173585400,197.90612,30/01/14,172.240661,25.66546,0.149009
28/01/15,204.169998,204.289993,199.910004,200.139999,168514300,196.093518,29/01/14,170.433984,25.65953,0.150554
27/01/15,202.970001,204.119995,201.740005,202.740005,134044600,198.640957,28/01/14,172.086911,26.55405,0.154306
26/01/15,204.710007,205.559998,203.850006,205.449997,92009700,201.296157,27/01/14,171.068235,30.22792,0.176701
23/01/15,205.789993,206.100006,204.809998,204.970001,117516800,200.825866,24/01/14,171.913923,28.91194,0.168177
22/01/15,203.990005,206.259995,202.330002,206.100006,174356000,201.933024,23/01/14,175.661831,26.27119,0.149556
21/01/15,201.5,203.660004,200.940002,203.080002,122942700,198.974079,22/01/14,177.112956,21.86112,0.123430
20/01/15,202.399994,202.720001,200.169998,202.059998,130991100,197.974697,21/01/14,176.997625,20.97707,0.118516
16/01/15,198.770004,201.820007,198.550003,201.630005,211879600,197.553398,17/01/14,176.47869,21.07471,0.119418
15/01/15,201.630005,202.009995,198.880005,199.020004,176613900,194.996167,16/01/14,177.228271,17.76790,0.100254
14/01/15,199.649994,201.100006,198.570007,200.860001,192991100,196.798962,15/01/14,177.458918,19.34004,0.108983
13/01/15,204.119995,205.479996,200.509995,202.080002,214553300,197.994297,14/01/14,176.507519,21.48678,0.121733
12/01/15,204.410004,204.600006,201.919998,202.649994,144396100,198.552765,13/01/14,174.604736,23.94803,0.137156
09/01/15,206.399994,206.419998,203.509995,204.25,158567300,200.120422,10/01/14,176.959192,23.16123,0.130885
08/01/15,204.009995,206.160004,203.990005,205.899994,147217800,201.737056,09/01/14,176.47869,25.25837,0.143124
